,text,emojis,toxic,severe_toxic,obscene,threat,insult,identity_hate
656,#Aurora #IL #KaneCty please keep looking for and sharing this sweetheart named Rosey.  She is a little White and Tan Chihuahua that is terribly missed.  If you see her call 630-360-7325 right away! URL,,0.07205046,0.008681795,0.035033204,0.0034429268,0.033207238,0.0093304645
657,#Bakersfield is why we need gun control! Sorry for the victims other than the gunman himself I hope he rots in hell!,,0.1037653,0.008340123,0.044095002,0.003282944,0.04191296,0.009969893
658,"#Believe I'm going to teach you ways to create your own exclusive, online 'traffic economy' so you are never in short supply of qualified prospects and sales again URL URL",,0.093934014,0.008603423,0.04026465,0.0042009354,0.036878195,0.009510085
659,"#Trump is going to visit victims of #HurricaneFlorence. #Antifa is planning a rally. In the meantime, they will party. Boats and Bros""  #antifascist #MAGA #KAG #WWG1WGA #GreatAwakening #QAnon #QArmy #FlorenceAftermath #FlorenceNC #NorthCarolina URL",,0.09867868,0.00973382,0.040218797,0.0034784588,0.03795275,0.011046121
660,#Denver's venues are STACKED with epic shows this #fall 🎶🍁 We have put together a Fall Music Guide on URL   to help you pick all the shows you are going to hit this season - Check it out! URL,🎶🍁,0.085490994,0.009047279,0.03759993,0.0035420205,0.032707386,0.009029273
661,#SundayFunday 😁👌🏼 Go check out my girl thecanncierge because she takes bomb photos and drops a hell of a lot of #cannabis knowledge! She is the canncierge after all 😉 I’m just a pot stock… URL,😁👌🏼😉,0.08192512,0.008669439,0.037449162,0.003421652,0.03594149,0.009750611
662,4chan is Hunting Antifa URL via @USER,,0.073299184,0.00859613,0.033149336,0.0035386644,0.031154133,0.009665245
663,#HonourSacrificeBoycottMatch I hope d human rights rats r happy!hope Sidhu is happy!  I hope d liberals r happy! Let’s play cricket wth thm let’s thank thm 4 wht they r doing 2our soldiers Let’s celebrate our impotence funny a piddly little nation like pak is taking us 4 a ride,,0.086873226,0.008578394,0.03976648,0.0033287262,0.040286984,0.008911077
664,"#WomenWednesday: Meet multiple-award-winning designer @USER BFA 82. She is the in-demand @USER grad is behind @USER recent redesign: URL    Lacava, centre, is pictured with classmates at #Concordia in 1981. #CUalumni URL",,0.06682492,0.008650424,0.03353512,0.0033912738,0.0336936,0.00868477
665,#ConfirmKavanaugh ✅ #Kavanaugh #SCOTUS #POTUS45 #PresidentTrump #AmericaFirst #MAGA#KAG 🚫Anti #Trump liberal activist Accuser  #Ford makes accusation but  not willing to be subject 2 B question? Suffer the consequence of filing a false charge #LockHerUp  URL,✅🚫,0.08515155,0.008430064,0.034079716,0.0032245342,0.035607114,0.009282877
666,Anal stimulation URL,,0.07957786,0.009001336,0.034031097,0.0035295442,0.033667002,0.009198521
667,"#Resist traitors caught on video breaking our laws to further their #Communist #Socialism ways and slow down the #Trump agenda. They are the DC Chapter of Democrat Socialists of America. Forget anTifa, that is a distraction from the real Resistance. #MAGA  URL",,0.10147522,0.008996075,0.04125583,0.0034237157,0.04233333,0.011382429
668,#NuevaFotoDePerfil Pic by: @USER  You are awesome! URL,,0.108014986,0.008756665,0.043601673,0.0035841272,0.040408082,0.009991251
669,#SerenaWilliams making that 0-2 start to this 1st set look like ancient history with how she is  playing now..#USOpen,,0.088923804,0.009800206,0.04041606,0.0035804743,0.039904088,0.009895736
670,"#WCE is the love of my life, she is the best thing that has ever happened to me she's not only my girlfriend but she's also my best friend i know you had alot of heart breaks baby but i won't break your heart. @USER P.S Yes i cropped R-Truth out. 😂 URL",😂,0.07444917,0.008424306,0.034617104,0.003589386,0.03257882,0.010461837
671,"#Celebrities Bekah Martinez Is Pregnant! The Bachelor Star Expecting First Child with Boyfriend Grayston: Bekah Martinez has a whole new reality — she is going to be a mom! The Bachelor contestant, 23, .. via URL URL URL",,0.08109453,0.00874452,0.032151192,0.0034235644,0.040429182,0.009916525
672,#GreatAwakening #QAnon #PatriotsUnited #WWG1WGA #AreYouAwake  WHEN YOU ARE AWAKE YOU SEE CLEARLY ❤️🧡💛💚  Check out this video URL URL,❤🧡💛💚,0.11357092,0.009773676,0.044039655,0.0048362464,0.04485685,0.01074114
673,#Florence looks like she is getting ready to explode. Notice the eye starting to reappear. URL,,0.0683588,0.008430295,0.03012397,0.0032658565,0.028785653,0.009552341
674,Alex Jones be smokin be dicks out here but mans really got supporters out here 😂,😂,0.09325934,0.0087360805,0.036103312,0.0036477246,0.045441065,0.008491223
675,#bbnaija when we told u she is a child of grace we meant it we are busy no time to famz anybody #teamceec URL,,0.06942185,0.0077833934,0.03263916,0.0038617342,0.032928944,0.0077921073
676,"#ChristineBlaseyFord was grinding #Kavanaugh at a party almost 40yrs ago.....You gotta love the age, of this ridiculous #MeToo movement   Just swear #Kavanaugh in already and get this over with, before #liberals have an anxiety attack like 11/8/16 URL",,0.10306286,0.009425136,0.044464655,0.0034164444,0.048044544,0.008864033
677,#ChooseCruz  let CA and NY  have the LIBERALS  #DontCAmyTEXAS URL,,0.078231074,0.008263993,0.032848574,0.0035755716,0.03595551,0.00950903
678,*109. Celine_SwittinS Follback Erza_Jullian #OpenfolbackCeline_SwittinS,,0.12373488,0.010492403,0.04950166,0.0036027248,0.053305294,0.009545094
679,"#CoryBooker is not a hero, he is an American traitor and should be treated as such. Arrest, prosecute, and  carry out sentence. #KavanaughConfirmation URL via @USER",,0.11944901,0.010004593,0.046265826,0.0037301306,0.04578744,0.010484965
680,#Conservatives thanks to Tory doctrinaire policies we are all going back in time and losing hard one benefits and prosperity. Go forward with our EU partners URL,,0.07335477,0.0089189885,0.044634376,0.0030930853,0.032390762,0.007875988
681,100 Round Goon Bitch Is You Kiddin Me🤣,🤣,0.10804309,0.00852406,0.042804696,0.0036640984,0.03958996,0.009617611
682,#HurricaneFlorence is producing up to 40in of RAIN. Please be safe. URL,,0.08864178,0.008144152,0.03305332,0.0033347446,0.03127904,0.008850245
683,@USER @USER @USER Scott Gottlieb doesn’t know what’s an opiod and what’s not. He’s definitely not an expert on anything. However he is a expert at reading bank statements and counting money.,,0.06797692,0.008154652,0.030849282,0.0034039759,0.03364898,0.008569286
684,Angels now have 6 runs. Five of them have come courtesy Mike Trout homers. Trout connects on a 3-2 pitch with runners on second and third,,0.0705623,0.008031367,0.032964334,0.0032994368,0.03363088,0.0084149195
685,#California leads the way in gun safety. URL,,0.06569501,0.008194925,0.03156557,0.0034560666,0.03216457,0.0095413895
686,#CommunistNewsNetWork's rented lips @USER why are you never ever seen protesting and demanding Gun Control on the streets of Chicago?    #LiberalsHateAmerica URL,,0.0808744,0.008006069,0.036331914,0.0034661943,0.032413486,0.008950525
687,"@USER   This blow hard was going to push this for his votes. Bad enough his names on it, it will always be the Tappanzee  Bridge to us NYrs who had no say in it. I hope they investigate why this was going to be opened and risk lives and no one knew it wasn't ready.💩 URL",💩,0.06463812,0.0075404365,0.031736284,0.0032147954,0.029607924,0.009047792
688,#PatriotsUnited #PatriotsEffectingChange #Patriot #MAGA #Trump #TrumpsSuperElites #thestorm #GreatAwakeningWorldwide #QANON #WWG1WGA   Law abiding citizens. We have a right to defend ourselves. Fight fire 🔥 with fire 🔥  Antifa article shows us how. Read 👇 URL,🔥🔥👇,0.07617983,0.008243552,0.03461977,0.0034633772,0.035961676,0.009061115
689,"#SundayShoutOuts to @USER because.... Because she is amazing and has my boundless support and endless appreciation for her support in return, it's just a loop of love and respect… URL",,0.07817919,0.009146897,0.040238626,0.0033145566,0.03236046,0.009290536
690,@USER #MoreBS = MORE #BARRYSOETOROBULLSHIT,,0.07229273,0.008916827,0.033529647,0.0034688406,0.032110427,0.009013807
691,"#tytlive OMG how can a Latino faith based woman think that Trump is Christian.  Wow, he is the poster child for immorality and hating Latinos",,0.070007086,0.008342908,0.032882076,0.0034240917,0.035003856,0.008897295
692,#2A. The stuff some of these people say amazes me. They do not get we already have gun control. Take a look at what happens to all the people arrested on gun charges each weekend in Chicago. Most of them are given a slap on the wrist. #NRA URL,,0.079783745,0.008032937,0.032576144,0.0032687539,0.035358362,0.009018145
693,#Conservatives are always revolting URL,,0.06019109,0.008332239,0.028589651,0.0034133191,0.027147619,0.008511367
694,@USER @USER @USER @USER @USER @USER That's not what I said. The vast majority of US leftists support gun control. But it's not inherently a left wing policy. Many revolutionary socialists and anarchists don't support aggressive gun control because they believe the working class should be armed for self-defense.,,0.06824884,0.008978544,0.03468808,0.003519856,0.033277392,0.009103678
695,#Democrats and #Liberals accuse #BrettKavanaugh and have no proof!! Meanwhile they supported #TedKennedy in his run for @USER and called him the lion of the Senate and he killed a woman. #wednesdaywisdom #news #trump URL,,0.06401073,0.008293767,0.030071514,0.0033071246,0.029282952,0.009127802
696,@USER #Google as a fellow Goggler I must say election night 2016 was one of the greatest nights of my life! Watching libs and Hillary supporters especially media still has me laughing! You alls pain and tears brought me great joy! #ThankYou,,0.059956122,0.00795091,0.029738808,0.003628649,0.025980601,0.007638793
697,#BESTPOTUSEVER #LOVEMYPRESIDENT #MAGA #BRILLIANT #WINNING #MASTERNEGOTIATOR @USER thank you! URL,,0.1448759,0.009784338,0.046540525,0.0036823836,0.059070744,0.0096694445
698,@USER #Carrey is a #pervert himself!,,0.07339266,0.008864637,0.03328451,0.0037975158,0.0316137,0.008860863
699,"#Angel_Dad: If Lawmakers Really Cared About Citizens, They Would Secure the Border URL via @USER URL",,0.08165991,0.009160663,0.04132328,0.0035466044,0.03463651,0.009710178
700,An American Tail really is one of the most underrated animations ever ever ever. Fuck I cried in this scene,,0.07055517,0.008217652,0.033724573,0.0032043029,0.032817833,0.008386542
701,@USER nigga are you stupid your trash dont play with him play with your bitch 😂,😂,0.09758066,0.009031385,0.037863325,0.0037487152,0.04040918,0.009889282
702,#NoOneAskMe But here's my opinion #offset keeping this beef up between #cardiB and @USER he know Cardi slow and believe everything he says.. She is his meal ticket. I just think #offset need to sit his ugly ass down.,,0.10251308,0.008277354,0.0338805,0.0035895004,0.038572602,0.00996761
703,#ICYMI - Liberals' Favorite Myth That Obama Was a Law Professor Is Now Destroyed?! URL,,0.098052666,0.009463115,0.042690083,0.0035990705,0.0495615,0.009888601
704,#JoyfulGlitz#Younique#Blessed#MomLife URL,,0.080807745,0.008528531,0.034863845,0.003520266,0.03504285,0.009504868
705,"#HaveYourSay: If you live in #Garston, Jane wants to hear your views on the location of a new Community Police Station. She is proposing to open a new accessible community base in the South Liverpool NHS Treatment Centre on Church Road. What do you think?  URL URL",,0.079480976,0.008279738,0.033458587,0.0035962944,0.034462217,0.009301906
706,#Seek the LORD while you can find Him  Call on Him now while He is near  Isaiah 55:6  #God #waiting for you to come into His Kingdom  #JesusIsCalling to give you new #life  #repentance for #forgiveness #salvation from sin #Satan #EuropaAfricaUs #pray #TrustGod #believe,,0.107186496,0.009203847,0.041313235,0.004180935,0.040297657,0.009635282
707,"#Repost @USER with get_repost ・・・ Happy 34th to the one and only Prince Harry, The Duke of Sussex. 🥂 He is such a grounded, compassionate guy, taking after his mother, and I’m… URL",🥂,0.06164554,0.008042662,0.028669363,0.0033751766,0.027017234,0.008199632
708,"@USER is as complete of a person as I've ever met. I don't know what will happen after pro football, but he can do a lot of special things in life. He is what you want a Duke football player to be, no if, ands or buts about it,"" @USER URL",,0.081385724,0.008051318,0.03199127,0.0034318848,0.034762036,0.009364238
709,"#Spending. Don't speed all of your money. If you are not saving atlest 15%  of what you earn,  start today.  Look at your income and expenses, find out where you can start to cut back and get 15% you save.",,0.07000831,0.008560593,0.03523531,0.0036360594,0.03570847,0.009006561
710,"#Jenelle wants the world to know she is in a bikini. Oh, and to pray for NC. 😒 URL",😒,0.08544412,0.0083291195,0.034818336,0.003526797,0.036547996,0.0097570075
711,@USER To demonstrate how wholly incapable of carrying a thought to its logical conclusion she is?,,0.08193345,0.008389501,0.03268501,0.0036926933,0.03330754,0.01030884
712,#UglyIsTheNewPretty 💜💜💜 Don't let ppl tell you how to look or how to be! The ultimate power is projecting yourself and laughing at the projections of others YOU ARE AN ACTOR IN THE PLAY OF LIFE ITS JUST A RIDE WHAT ARE YOU SO AFRAID OF?🤔 URL,💜💜💜🤔,0.08703539,0.009805849,0.0462754,0.0036723067,0.044738546,0.012339337
713,@USER #MAGA who cares about the farm.  He had no reason to commit murder. End of story.,,0.12424778,0.010812837,0.05488952,0.0037969819,0.048109405,0.01141319
714,@USER @USER @USER @USER Go with @USER Jeans. I've been wearing Wranglers over 25 yrs now. Ever since I found Levis contributed  heavily to Gun Control Groups &amp; Gun Grabbing Politicians back in the 1990s.,,0.07458436,0.009143661,0.03853589,0.0033690499,0.03660205,0.008978642
715,#FeelsGoodGirl @USER @USER  you should be proud at her she is amazing in gambit URL,,0.08701843,0.008971564,0.035038937,0.003599236,0.0347411,0.009075782
716,@USER I guess that’s where swamp ass originated,,0.07684221,0.008850792,0.041857228,0.003680388,0.03851012,0.009618932
717,#MAGA #Qanon #GreatAwakening #inners #WWG1WGA #NowComesThePain #WalkAway #GoodbyeDemocrats   McCabe and Strzok Caught Destroying Evidence During Final Days at FBI; “Huber is Running a Grand Jury” URL,,0.074754216,0.008347556,0.032169938,0.0032192925,0.03296837,0.008629211
718,"#Conservatives aren’t #afraid of #AnitaHill #redux: They know #power matters more than #truth: #Republicans aren’t worried the #Kavanaugh #hearing will #backfire, because in 2018 the #facts almost don’t matter URL #news #GOP #Trump #Liars #PostTruth #SOCTUS",,0.0645267,0.00787797,0.031078732,0.0033078399,0.02835533,0.009892345
719,#Brexit Deal Has Been Reached with #EU?!  Hold onto your hats!  #HardBrexit #BrexitDeal #ChequersDeal #ChuckChequers #MBGA #MEGA #MCGA #MAGA #Conservatives #Patriots #MayOut #MayMustGo URL,,0.058752935,0.0077753584,0.027748777,0.0033647364,0.02534665,0.008223309
720,*a reminder that david harcourt's 1972 classic EVERYONE WANTS TO BE FUEHRER: A HISTORY OF NATIONAL SOCIALISM IN AUSTRALIA AND NEW ZEALAND is avail as a pdf: #antifa #auspol #FCKNZS URL,,0.10335205,0.009181527,0.042442046,0.003347926,0.03994357,0.008796978
721,@USER @USER Titty.,,0.07114419,0.008903735,0.0350442,0.003502618,0.031978965,0.009231787
722,"*soc OC dom manapun, up for a plot? foto hanya penanda faceclaim. URL",,0.0976553,0.010117863,0.04136885,0.0036918288,0.03931909,0.011228905
723,"#TEXAS  Wake up! A Socialist is mesmerizing the weak-minded in your state!  YOU ARE **TEXAS** FOR CRYING OUT LOUD!  Of all the places that embody the American Spirit of Individual Freedom, TEXAS IS THE STANDARD BEARER  Make a damn stand for your GREAT Senator @USER  #SaveTexas URL",,0.083267204,0.009257831,0.040777184,0.0036065148,0.036501,0.009347815
724,#pastramicity I'm so sad that I hadn't found Sky sooner now he is doing music which is still amazing,,0.07535024,0.008024791,0.030911203,0.0033334137,0.03312897,0.008531721
725,#WCW my Zamalek.Zamo!Mapholoba!She was my first friend in Uni upto today she is still my muntu!I love you Pholobs! 8 years strong! @USER   ❤️❤️❤️ URL,❤❤❤,0.06732479,0.008380608,0.033328243,0.0034008003,0.033744395,0.009302065
726,#ProudFathersWithRTG He / she is on the way cnt wait...hope God will mke it hppn.....,,0.11102472,0.01051656,0.05220668,0.003766194,0.04951433,0.010251732
727,"@USER ...and how very irrelevant.   But if they didn't find weed, they would have dug up an 8th grade picture of him wearing a hoodie and talk about what a thug"" he is.""",,0.07750673,0.008448723,0.035121005,0.0034778388,0.032837298,0.009413857
728,"#Chequers is dead. D.e.a.d. Time to move on. #SuperCanada has been offered and we should take it.  Time for the @USER to face the fact, retire Mrs May and appoint a new leader, probably @USER",,0.052601628,0.0076076584,0.027013661,0.0031403212,0.025710924,0.008409466
729,"#Auspol Flawed though they were in many ways as individuals , Our  Labor PMs have always battled on and achieved a lot for the nation. Recently, apart from gun control, what have the LNP actually done _for_ the nation??  Go on, make a list. URL",,0.066630416,0.0078701805,0.02715439,0.0034721438,0.02886727,0.008810322
730,And she has a pet??? Fucking disgusting URL,,0.077224016,0.008767917,0.03490477,0.0035304653,0.034928467,0.009194263
731,"#MAGA  BREAKING NEWS:  The DNC stole their playbook from George Costanza on Seinfeld.  Now at least we know what we're up against.  DNC Rule #1:  It's not a lie, if you believe it.  WATCH: URL",,0.08400718,0.008610637,0.033741776,0.003793787,0.03293225,0.009312423
732,"#LiberalHypocrisy #TacoBell When Liberals ask why your against illegal immigration? Taco Bell Employee: No Habla Ingles!"" URL",,0.13245805,0.009460044,0.05091989,0.0034839658,0.04941846,0.009630168
733,"5 years ago Antifa rapper Pavlos Fyssas surrounded by  fascists of the Golden Dawn Party in Keratsini, Athens, and stabbed to death.   Five years later WE DO NOT FORGET WE DO NOT FORGIVE  URL URL",,0.10634127,0.010756056,0.055750124,0.0037525052,0.05449759,0.009841889
734,"#CollegeFootball  2021 6'7 285 DT/OL Gallatin, TN URL ""just turned 15 yrs old Aug 1st 2018"" ""Above average movement"" ""He is a Dog"" #SEC #PAC12 #BIG12 #BIG10 URL",,0.07350625,0.008352808,0.03183646,0.003484305,0.03253507,0.009187567
735,@USER @USER Then we agree. Common ground.  And I don't like the Bushes.  Particularly HW.  URL,,0.06941914,0.00863456,0.033881966,0.003603399,0.030791754,0.008597707
736,#BlackInkCrewCHI lily they don’t hate you....you Hate you. You are your own worst enemy cause you let your anger get in the way I legit feel like Shes one of the kids I Work with at my job,,0.09553842,0.009462305,0.045083072,0.0038033414,0.037860107,0.010040788
737,#JusticeForSoniasFather  Mr Usman buzdar sb! please respond to Sonia Iqbal daughter of PTI counsellor from okara whose father was killed during elections by nawaz league killers. She is saying she will commit suicide in front of media. Where is justice?,,0.09740438,0.009741941,0.04361059,0.003885462,0.044026908,0.010924522
738,".@USER ‘Listen To The #ACLU, #Antifa, #BlackLivesMatter’ If You Want More Chicago Shootings URL via @USER  #Sessions",,0.0733044,0.008664244,0.034310274,0.0035751315,0.033337716,0.0105939135
739,@USER (((ruth porat))) another coincidence? these are NOT good people.  And now people like her are shapping the narrative by censoring search results 😡,😡,0.08584846,0.008743388,0.03660668,0.0035106542,0.036392957,0.009296411
740,@USER - WORST POTUS.  EVER!,,0.09768898,0.009346428,0.041095514,0.0036518811,0.040775597,0.009748534
741,#Conservatives have no genetic ability to understand #hypocrisy or #irony. Right wing ideology gets ya all twisted in knots. #onpoli  #Ontario  #PartyOfYesteryear  @USER  #FraudNation URL,,0.10624341,0.0089935465,0.042154245,0.003821326,0.0413628,0.009188839
742,(6) he got angry with me for stating I had checked the drawer and that I don’t see why he is making the argument that it could still be my fault in this particular instance. #ohreally,,0.14603838,0.009570241,0.058880765,0.0033405183,0.06208677,0.010628662
743,"#ALDUB165thWeeksary 😘 @USER @USER @USER @USER @USER @USER @USER @USER  Be thankful for what you are NOW, and keep fighting for what you want to be tomorrow.",😘,0.068759665,0.008865093,0.035148848,0.0035735217,0.032820612,0.009101011
744,#OITNB. She is the worst public defender. Trailing her pen uner the words.,,0.067767166,0.0076724864,0.029252797,0.003369125,0.029805487,0.009481506
745,#Trademark Attorney Daniela Paull will be in Paris next week attending the 32nd Annual @USER conference - do get in touch if you are also attending and would like to set up a meeting URL #IP,,0.075883105,0.008340296,0.036043413,0.0034486316,0.03292572,0.009439941
746,#TIMETRAVELTHURSDAY #MAXDRIVETIMETRAVELTHURSDAY You Are #OnAirWithShine #NP Home with you  - @USER  On The #MaxDrive w.@USER the  #RadioENCHANTRESS,,0.07165563,0.008530365,0.033355128,0.0036175477,0.029565062,0.008474141
747,And never regretted it .. not even during our hardest times !! URL,,0.07514072,0.00879376,0.032786313,0.0033926489,0.032404613,0.009110413
748,#TheView #BothamJean I don't believe #AmyGuyger she is a lying pos! I live near a police station..I hope and pray a cop doesn't bust up in my house thinking it's his/hers and kills me..my God..we/people of color are police prey..we're always in police cross-hairs..no matter what,,0.09169342,0.008191718,0.034877628,0.0037378431,0.034853913,0.00860713
749,"#Antifa, September 22: Stop the fascist NVU in #Amsterdam! URL",,0.056235462,0.008560305,0.029832538,0.0034305332,0.029960921,0.008992425
750,#BecauseOfTories we have the lowest youth unemployment since records began 👏🏼  URL,👏🏼,0.06977676,0.008860502,0.031051967,0.0036759863,0.030620687,0.009479564
751,And that’s why you were at NYFW cause your such a class act.. getcho wack ass outta here URL,,0.09671917,0.009166733,0.044737786,0.0036045106,0.03990164,0.009885188
752,#MAGA #Kavanaugh #DrainTheDeepState @USER   I'd like to see @USER interviewed again. In his book ALL OUT WAR he laid out a lot that is happening today. ✓DC Secret Resistance Society ✓ANTIFA ✓ A White House meeting. Be interesting to hear him 2 yrs after Bk. URL,,0.05235401,0.0072001386,0.026241247,0.0032386929,0.024528764,0.008836991
753,"#SandraOh is dressed like the queen she is tonight! We salute you, you Canadian Goddess! Let's hope you win for #KillingEve. #EmmyAwards URL",,0.0925888,0.009133398,0.042180024,0.0037265122,0.039306365,0.011041017
754,@USER WWE considers Raw the bigger show and having Ronda later in the PPV shows she is a bigger nane,,0.088532075,0.00873499,0.037187554,0.0034472996,0.03683433,0.009296204
755,#GreatestThingsAboutThe90s liberals weren’t unhinged,,0.08595416,0.0089738695,0.036945365,0.0036349555,0.03955643,0.009964185
756,"#StayOnYourPath #HealthQuote If you are wishing to loose fat, get back your wellbeing and slow down or reverse the aging process then check this super powerful natural method URL URL",,0.09472353,0.009122655,0.042417143,0.0034880736,0.040842906,0.010870626
757,"#SomethingIsAboutToHappen And here goes his bottle on the floor, with water dripping from it.  She just snapped as he was trying to cool her down. She is pissed at something for sure.  Stay tuned.",,0.081994176,0.0076108957,0.031248536,0.0032358847,0.03529995,0.008839953
758,#FakeNews like @USER and @USER will gloss over this today thanks to the #ChristineBlaseyFord circus act. #ConfirmJudgeKavanaughNow so we can get back to triggering liberals by talking about @USER ‘s success. 🙌🏻 URL,🙌🏻,0.08833891,0.008349222,0.040334992,0.003409644,0.039760303,0.00874519
759,"#Capitalism may be undermined by the displacement of menial laborers by #AI   should conservatives therefore inoculate themselves against knee-jerk reactionism against the notion of the living wage""?  #economics #marxism #marx #robotics #communism #socialism #socialismkills""",,0.06722756,0.008773227,0.031299423,0.0034969305,0.03229006,0.009391197
760,#California Tries New Tack on #Gun #Violence : #Bullet #control - The New York Times #activist ⁦@USER ⁦@USER ⁦@USER ⁦@USER ⁦@USER  URL,,0.077527,0.009204176,0.037476294,0.003557984,0.03457907,0.009474836
761,#eminem he could've gone harder but he didn't have to reason  why he is the RapGod he is one of the best lyricist in the game. Lot of people talk smack about him because they will never be him.  @USER URL,,0.13477138,0.012286658,0.067270316,0.0038221409,0.049059473,0.011359577
762,"#Conservatives We mus pray for liberals. They trooly kno knot watt they do. I was brot up socialist democrat, by my wonderful, but, ignorant parents. I served inda military. I learnd I can serve Christ, too. Eye reel -eyesed CONSERVATIVISM was more closely aligned w God.",,0.053456325,0.0069684004,0.024850821,0.0032576849,0.024089752,0.00773876
763,#deplorabledregofsociety says she is joe Biden’s girlfriend. #lol #maga #redtidalwave onward #dregs URL,,0.070459,0.008034879,0.035372403,0.0032449055,0.032467227,0.008931853
764,"#disarmthem #antifa Please NO ONE be stupid enough to do this. Most of us DO NOT open carry, most of us carry concealed. Anyone stupid enough to do this, that is considered an act of aggression and you will be shot We also carry more than one weapon. We shoot to kill, not maim.",,0.110023014,0.00998358,0.047466602,0.0038356688,0.041220263,0.009214262
765,"@USER * Puerto Rico is destroyed; more than 3,000 die * Trump visits, and throws paper rolls at people * 11 months later, Puerto Rico is still waiting for help * Trump says everything is fine, and his visit was a great success  🤔",🤔,0.09317565,0.008562973,0.035031926,0.0038704167,0.036094435,0.009785332
766,#Beto O'Rourke talks gun control at Houston campaign events URL via @USER,,0.08306258,0.0084830215,0.034171525,0.0033402054,0.035712287,0.009235984
767,All these sick ass ppl from school gave me something and now I have to chug down this nasty drink so it can go away🙃,🙃,0.07787367,0.007984398,0.03136,0.00324421,0.03229199,0.008703811
768,Anyone want to bet it costs more than that $50k election referendum? URL,,0.0759448,0.0076221987,0.034412615,0.0033136837,0.03458112,0.008070927
769,#Conservatives are going to make hay out of #Trudeau’s answer but the truth is there’s criminals everywhere and people who will commit heinous acts of violence. Whether they’re from Syria and have brownskin or are white Canadian born it’s tragic all around. URL,,0.09610985,0.008260473,0.038190946,0.0031747827,0.03677961,0.008729175
770,"..While reading this, I feel like I am hearing Cardi B's voice rapping.😂 URL",😂,0.08757165,0.008563175,0.035033885,0.0035565505,0.03362979,0.009870736
771,#Conservatives are #dumberthandogshit is the central point of my tweet,,0.06491645,0.008215305,0.029223517,0.0035221982,0.028257012,0.008732996
772,#Season2 #scary Er while we are on the subject do you condemn Antifa and those who take Soros money? URL,,0.0650947,0.009120956,0.032172654,0.0035453339,0.03425762,0.010078425
773,"#Charlotte could see anywhere from 6 to 10” of rainfall from #HurricaneFlorence (#FlorenceNC).   Florence is NOTHING to mess around with, she is a very powerful and life-threatening major hurricane, bringing a lot... URL",,0.083176546,0.008426972,0.03378676,0.0032105504,0.031240927,0.00989406
774,@USER #Rosie makes me nauseous!🤮 URL,🤮,0.08244029,0.008668853,0.038707104,0.0035549132,0.03284505,0.009250346
775,#FemiNazis are Liberals so #MeToo only counts when they blame a non-Liberal man. #Bizarro  #KAG2018 ❤️🇺🇸 URL,❤,0.07331418,0.008462555,0.035334725,0.0032745725,0.032409105,0.009157054
776,"#Conservatives Don't like #Liberals, Because The Definition of Liberty is Different for both, For the #Conservatives Freedom means The #Freedom to #Obstruct #Impede and #Prevent #Progress in #HumanRights #CivilRights and #Society in General. To the #Liberals Freedom comes with",,0.064724796,0.008531499,0.029386476,0.0033368275,0.030155806,0.008440577
777,@USER Watch ielts liz .. she is amazing,,0.08085706,0.008603481,0.03473907,0.003538387,0.033153135,0.009530229
778,"#BREXIT deal HAS been reached - and will be unveiled at special summit in NOVEMBER, Has @USER sold out the #UK to the eu??? She better have not or the @USER are finished!! @USER URL",,0.06973777,0.0073435116,0.027843611,0.0031987135,0.02759992,0.008034104
779,"#BlackEyedPeas Tackle Gun Control, Social Justice on New Song ‘Big Love’ URL URL",,0.08140448,0.008266562,0.029955614,0.003359724,0.029408373,0.009017825
780,@USER #Google appears to be a completely testosterone-free work environment.  #SoyBoys  #Fairyland  #HurricaneFlorence,,0.0661716,0.008288144,0.031313702,0.0033706948,0.032508668,0.009300154
781,#WednesdayMotivation when you are a #startup #Entrepreneur | #Boss and you and you want to salute all the other start-up Entrepreneurs doing their thing. Especially ones who lack the true insight in doing tasks that need to be done because of the law URL,,0.10125368,0.009356407,0.04224259,0.003603759,0.040728476,0.01011654
782,#crazyredhead in very #angry at the #orange #cheeto  Who claims to be our #president .  She will never accept it.  Denying all the lives lost in Puerto Rico? He is a #monster #… URL,,0.09390372,0.0086142365,0.036742903,0.00320773,0.041320194,0.009097709
783,@USER @USER Bull crap. You know she doesn't care.  She is trying to get attention for her Presidential run.  Do you see any other Senator giving nonsense?  Nope.,,0.07381979,0.008638757,0.036189873,0.0034734523,0.03460362,0.0094649475
784,#Congratulations Erika Ikizake who won a 7-Day MARTA Pass courtesy of MARTA and Campus Services! Keep following us for more prizes. #Staytuned #TheStateWay #GoPanthers  @USER @USER URL,,0.07693359,0.008952517,0.038367093,0.0034278084,0.0372499,0.009336372
785,#HurricanceFlorence God bless President Donald J Trump . Thank you for your service you are a saint.  The haters are going to hate but keep up the great work.,,0.0896837,0.008940489,0.0370303,0.003692032,0.033371784,0.009501851
786,"#EuropaLeague Song the EU, cash your remaining chips in and p*ss off 👍 You've played all your cards and liberals in the U.S too.  Brexiteers and Trump takes it all so be nice eh and life'll be better for everyone.  URL",👍,0.0901232,0.008087297,0.03456277,0.003426245,0.034755625,0.009277209
787,69. he managed it... URL,,0.07731029,0.008170004,0.0321803,0.003427116,0.033647954,0.0092548
788,@USER   God help us all,,0.1426572,0.00986101,0.048437618,0.0039487868,0.043000583,0.009211271
